ID_Transaccion,ID_Usuario,ID_Producto,Precio_Base_USD,Pct_Descto_Ludificacion,Cupon_USD,Precio_Final_USD
TRX004389,U00132,P0250,47.03,0.5,5,18.52
TRX004390,U00730,P0208,6.31,0.1,10,0.99
TRX004391,U00827,P0247,18.16,0.1,0,16.34
TRX004392,U01239,P0153,5.49,0.5,0,2.75
TRX004393,U01428,P0243,21.8,0.9,0,2.18
TRX004394,U00613,P0261,28.42,0.2,5,17.74
TRX004395,U00907,P0071,21.13,0.0,5,16.13
TRX004396,U01496,P0233,82.92,0.7,5,19.88
TRX004397,U00617,P0152,14.37,0.2,0,11.5
TRX004398,U00396,P0132,34.29,0.5,0,17.14
TRX004399,U00844,P0131,20.23,0.2,10,6.18
TRX004400,U00389,P0046,7.0,0.1,0,6.3
TRX004401,U00047,P0226,23.15,0.5,0,11.57
TRX004402,U01475,P0248,53.34,0.9,5,0.99
TRX004403,U00260,P0172,32.28,0.5,5,11.14
TRX004404,U00831,P0226,37.93,0.2,5,25.34
TRX004405,U00852,P0107,18.0,0.5,0,9.0
TRX004406,U00553,P0095,8.31,0.5,0,4.16
TRX004407,U01069,P0215,5.0,0.5,5,0.99
TRX004408,U00690,P0014,87.84,0.1,10,69.06
TRX004409,U00472,P0266,19.12,0.1,0,17.21
TRX004410,U00288,P0084,81.33,0.1,0,73.2
TRX004411,U00626,P0007,13.86,0.9,0,1.39
TRX004412,U00764,P0108,61.14,0.1,0,55.03
TRX004413,U00826,P0194,11.48,0.5,0,5.74
TRX004414,U01111,P0165,18.86,0.7,0,5.66
TRX004415,U00508,P0083,9.28,0.1,10,0.99
TRX004416,U00223,P0204,94.72,0.9,0,9.47
TRX004417,U00200,P0174,19.62,0.2,0,15.7
TRX004418,U00145,P0134,28.92,0.7,10,0.99
TRX004419,U00869,P0248,11.26,0.5,10,0.99
TRX004420,U00534,P0188,29.26,0.2,10,13.41
TRX004421,U00686,P0273,40.94,0.7,10,2.28
TRX004422,U00917,P0210,10.96,0.9,10,0.99
TRX004423,U00472,P0153,19.38,0.2,5,10.5
TRX004424,U01377,P0085,10.57,0.5,0,5.29
TRX004425,U01310,P0082,9.64,0.1,5,3.68
TRX004426,U00540,P0230,6.26,0.2,0,5.01
TRX004427,U00199,P0207,12.8,0.1,5,6.52
TRX004428,U01406,P0030,39.34,0.5,0,19.67
TRX004429,U00159,P0296,76.03,0.5,5,33.02
TRX004430,U00986,P0148,10.23,0.1,0,9.21
TRX004431,U00341,P0269,10.29,0.5,5,0.99
TRX004432,U00484,P0177,11.54,0.2,0,9.23
TRX004433,U00523,P0206,74.59,0.7,10,12.38
TRX004434,U00366,P0205,12.89,0.5,0,6.45
TRX004435,U00109,P0138,69.59,0.5,0,34.8
TRX004436,U00794,P0139,21.09,0.1,5,13.98
TRX004437,U00816,P0041,5.0,0.1,5,0.99
TRX004438,U00577,P0292,10.89,0.1,0,9.8
TRX004439,U00463,P0172,30.18,0.9,0,3.02
TRX004440,U00119,P0165,54.23,0.2,10,33.38
TRX004441,U01032,P0253,72.0,0.0,0,72.0
TRX004442,U00830,P0023,33.91,0.1,10,20.52
TRX004443,U01079,P0171,21.16,0.2,5,11.93
TRX004444,U00258,P0194,17.26,0.5,0,8.63
TRX004445,U01478,P0225,56.26,0.1,0,50.63
TRX004446,U00926,P0041,9.56,0.2,5,2.65
TRX004447,U01414,P0076,87.96,0.1,0,79.16
TRX004448,U00400,P0283,25.22,0.2,0,20.18
TRX004449,U00582,P0094,32.32,0.2,10,15.86
TRX004450,U01153,P0111,17.19,0.2,0,13.75
TRX004451,U01013,P0242,16.59,0.0,0,16.59
TRX004452,U00140,P0120,10.54,0.1,0,9.49
TRX004453,U00102,P0242,14.92,0.0,10,4.92
TRX004454,U00640,P0123,10.97,0.2,0,8.78
TRX004455,U00512,P0288,24.27,0.2,0,19.42
TRX004456,U01022,P0212,15.19,0.0,0,15.19
TRX004457,U01035,P0057,18.63,0.2,5,9.9
TRX004458,U00337,P0121,13.61,0.0,5,8.61
TRX004459,U01320,P0076,108.02,0.0,5,103.02
TRX004460,U00303,P0073,6.19,0.2,10,0.99
TRX004461,U00071,P0047,7.71,0.1,0,6.94
TRX004462,U00995,P0150,73.5,0.1,5,61.15
TRX004463,U00089,P0080,22.02,0.2,0,17.62
TRX004464,U00022,P0150,12.59,0.2,5,5.07
TRX004465,U00186,P0015,9.25,0.9,0,0.99
TRX004466,U00323,P0217,27.44,0.5,0,13.72
TRX004467,U00180,P0241,55.39,0.2,0,44.31
TRX004468,U00752,P0280,62.96,0.2,0,50.37
TRX004469,U00705,P0092,24.27,0.0,0,24.27
TRX004470,U01035,P0264,73.44,0.0,0,73.44
TRX004471,U00765,P0023,6.37,0.2,0,5.1
TRX004472,U00580,P0246,26.63,0.1,0,23.97
TRX004473,U00792,P0115,47.45,0.2,0,37.96
TRX004474,U01400,P0038,66.6,0.0,0,66.6
TRX004475,U00407,P0170,34.28,0.2,0,27.42
TRX004476,U01041,P0272,41.49,0.1,5,32.34
TRX004477,U00573,P0113,25.67,0.7,5,2.7
TRX004478,U00927,P0147,7.38,0.2,5,0.99
TRX004479,U01365,P0174,14.66,0.1,5,8.19
TRX004480,U00739,P0275,21.41,0.2,5,12.13
TRX004481,U00492,P0227,34.51,0.0,10,24.51
TRX004482,U00689,P0207,8.23,0.5,0,4.12
TRX004483,U00767,P0098,10.52,0.2,10,0.99
TRX004484,U00378,P0144,11.35,0.1,0,10.21
TRX004485,U01290,P0086,69.71,0.0,0,69.71
TRX004486,U01408,P0216,15.23,0.2,0,12.18
TRX004487,U00495,P0159,37.98,0.2,0,30.38
TRX004488,U00657,P0104,49.23,0.1,10,34.31
TRX004489,U01354,P0082,19.97,0.7,5,0.99
TRX004490,U01092,P0117,43.93,0.1,5,34.54
TRX004491,U00762,P0250,52.41,0.1,0,47.17
TRX004492,U00889,P0160,50.66,0.1,5,40.59
TRX004493,U01453,P0143,38.82,0.2,10,21.06
TRX004494,U01265,P0078,10.51,0.0,0,10.51
TRX004495,U00728,P0097,19.14,0.1,0,17.23
TRX004496,U01415,P0200,15.52,0.2,0,12.42
TRX004497,U01292,P0006,22.27,0.9,0,2.23
TRX004498,U01317,P0154,5.05,0.0,0,5.05
TRX004499,U00517,P0260,12.84,0.1,10,1.56
TRX004500,U00690,P0182,119.08,0.0,5,114.08
TRX004501,U00165,P0120,60.41,0.2,0,48.33
TRX004502,U00993,P0063,14.82,0.1,0,13.34
TRX004503,U00440,P0279,15.69,0.9,0,1.57
TRX004504,U00490,P0072,31.74,0.2,5,20.39
TRX004505,U00752,P0287,30.92,0.5,0,15.46
TRX004506,U00668,P0048,19.18,0.1,5,12.26
TRX004507,U01185,P0024,11.81,0.1,10,0.99
TRX004508,U01479,P0104,5.48,0.5,0,2.74
TRX004509,U00476,P0111,12.07,0.5,0,6.04
TRX004510,U00392,P0149,66.19,0.2,0,52.95
TRX004511,U01144,P0029,19.46,0.2,0,15.57
TRX004512,U00739,P0070,5.0,0.2,0,4.0
TRX004513,U00918,P0143,14.02,0.1,0,12.62
TRX004514,U00390,P0117,8.31,0.2,5,1.65
TRX004515,U01015,P0058,26.58,0.1,0,23.92
TRX004516,U00527,P0088,8.8,0.5,10,0.99
TRX004517,U01019,P0145,6.05,0.2,0,4.84
TRX004518,U00611,P0024,135.9,0.1,10,112.31
TRX004519,U00546,P0201,15.37,0.2,0,12.3
TRX004520,U00665,P0150,7.38,0.1,10,0.99
TRX004521,U00839,P0245,33.34,0.0,0,33.34
TRX004522,U01330,P0230,24.32,0.9,5,0.99
TRX004523,U00700,P0116,108.17,0.2,5,81.54
TRX004524,U00817,P0077,8.48,0.5,0,4.24
TRX004525,U00954,P0272,32.04,0.5,5,11.02
TRX004526,U00858,P0114,17.17,0.2,0,13.74
TRX004527,U00785,P0294,8.61,0.1,5,2.75
TRX004528,U00613,P0154,52.97,0.5,0,26.48
TRX004529,U00936,P0084,5.23,0.1,10,0.99
TRX004530,U01116,P0228,50.28,0.2,10,30.22
TRX004531,U01500,P0251,8.95,0.2,0,7.16
TRX004532,U00740,P0189,30.75,0.0,0,30.75
TRX004533,U00201,P0034,5.0,0.5,5,0.99
TRX004534,U00990,P0298,5.0,0.2,5,0.99
TRX004535,U00849,P0219,17.9,0.2,0,14.32
TRX004536,U00795,P0222,21.76,0.0,5,16.76
TRX004537,U00376,P0207,11.3,0.0,10,1.3
TRX004538,U00052,P0296,12.24,0.5,0,6.12
TRX004539,U00918,P0228,38.98,0.2,10,21.18
TRX004540,U00053,P0165,16.39,0.1,0,14.75
TRX004541,U01203,P0212,7.1,0.1,0,6.39
TRX004542,U01004,P0119,6.39,0.7,0,1.92
TRX004543,U00785,P0024,31.42,0.0,10,21.42
TRX004544,U00509,P0176,10.45,0.1,0,9.4
TRX004545,U00381,P0056,54.1,0.0,0,54.1
TRX004546,U00683,P0134,7.78,0.1,0,7.0
TRX004547,U00864,P0156,60.15,0.0,5,55.15
TRX004548,U00313,P0031,33.95,0.9,5,0.99
TRX004549,U00208,P0154,20.97,0.2,0,16.78
TRX004550,U00849,P0295,14.73,0.5,5,2.37
TRX004551,U00622,P0297,28.09,0.1,5,20.28
TRX004552,U01055,P0161,50.46,0.2,0,40.37
TRX004553,U00689,P0098,52.99,0.2,0,42.39
TRX004554,U00370,P0296,18.78,0.2,10,5.02
TRX004555,U00476,P0264,24.51,0.7,0,7.35
TRX004556,U01302,P0155,90.3,0.1,0,81.27
TRX004557,U01427,P0283,42.72,0.1,5,33.45
TRX004558,U00612,P0086,34.08,0.7,0,10.22
TRX004559,U00450,P0087,18.17,0.2,0,14.54
TRX004560,U00307,P0060,43.98,0.5,0,21.99
TRX004561,U00948,P0141,39.64,0.5,5,14.82
TRX004562,U00320,P0251,5.0,0.1,0,4.5
TRX004563,U00787,P0100,19.75,0.7,5,0.99
TRX004564,U00270,P0259,5.0,0.1,5,0.99
TRX004565,U01434,P0022,36.12,0.2,0,28.9
TRX004566,U00562,P0172,14.04,0.1,5,7.64
TRX004567,U00683,P0278,8.73,0.1,0,7.86
TRX004568,U01096,P0226,13.92,0.5,5,1.96
TRX004569,U00837,P0179,71.35,0.1,0,64.22
TRX004570,U00685,P0196,7.26,0.5,0,3.63
TRX004571,U00233,P0067,8.31,0.2,5,1.65
TRX004572,U00520,P0231,94.54,0.2,0,75.63
TRX004573,U01108,P0266,45.42,0.7,10,3.63
TRX004574,U01187,P0281,5.0,0.2,5,0.99
TRX004575,U00574,P0001,14.07,0.1,5,7.66
TRX004576,U00216,P0290,14.44,0.2,5,6.55
TRX004577,U01092,P0258,33.73,0.0,10,23.73
TRX004578,U00708,P0073,135.5,0.2,5,103.4
TRX004579,U01205,P0054,22.28,0.1,0,20.05
TRX004580,U00623,P0041,57.42,0.2,0,45.94
TRX004581,U00617,P0140,10.35,0.5,0,5.17
TRX004582,U00797,P0274,43.85,0.0,0,43.85
TRX004583,U00475,P0008,57.74,0.1,0,51.97
TRX004584,U00353,P0030,7.0,0.1,0,6.3
TRX004585,U00211,P0082,49.75,0.9,10,0.99
TRX004586,U00143,P0141,14.01,0.1,10,2.61
TRX004587,U01099,P0218,9.27,0.1,0,8.34
TRX004588,U00423,P0078,14.84,0.0,0,14.84
TRX004589,U01409,P0269,5.0,0.0,5,0.99
TRX004590,U00976,P0117,37.62,0.7,0,11.29
TRX004591,U00574,P0081,18.22,0.5,5,4.11
TRX004592,U01284,P0157,32.68,0.9,5,0.99
TRX004593,U01212,P0085,8.02,0.1,0,7.22
TRX004594,U00828,P0011,17.5,0.1,5,10.75
TRX004595,U01265,P0184,15.74,0.0,10,5.74
TRX004596,U00320,P0174,14.07,0.2,0,11.26
TRX004597,U00098,P0154,19.49,0.1,0,17.54
TRX004598,U00113,P0132,9.23,0.2,0,7.38
TRX004599,U00732,P0112,33.27,0.5,5,11.64
TRX004600,U01010,P0242,24.89,0.5,10,2.45
TRX004601,U01417,P0037,31.35,0.2,0,25.08
TRX004602,U00573,P0299,53.09,0.2,10,32.47
TRX004603,U01194,P0160,18.59,0.5,0,9.29
TRX004604,U01145,P0218,108.82,0.2,10,77.06
TRX004605,U00147,P0016,14.28,0.2,10,1.42
TRX004606,U00650,P0036,38.58,0.7,0,11.57
TRX004607,U00614,P0238,20.29,0.2,5,11.23
TRX004608,U00258,P0252,8.96,0.9,0,0.99
TRX004609,U00793,P0071,38.79,0.7,0,11.64
TRX004610,U00449,P0283,138.72,0.1,5,119.85
TRX004611,U00569,P0162,27.69,0.7,5,3.31
TRX004612,U01165,P0081,35.01,0.2,0,28.01
TRX004613,U00334,P0080,82.67,0.0,0,82.67
TRX004614,U01104,P0094,16.25,0.2,10,3.0
TRX004615,U01462,P0247,5.0,0.7,10,0.99
TRX004616,U00142,P0162,8.12,0.1,0,7.31
TRX004617,U00580,P0239,16.86,0.1,5,10.17
TRX004618,U00811,P0223,14.64,0.5,10,0.99
TRX004619,U00007,P0197,18.23,0.2,0,14.58
TRX004620,U01385,P0196,39.33,0.7,10,1.8
TRX004621,U00307,P0234,6.99,0.2,10,0.99
TRX004622,U00810,P0191,29.14,0.5,10,4.57
TRX004623,U00401,P0284,11.08,0.1,0,9.97
TRX004624,U00766,P0239,22.48,0.7,0,6.74
TRX004625,U01133,P0034,12.67,0.2,10,0.99
TRX004626,U01329,P0011,9.31,0.1,5,3.38
TRX004627,U00808,P0146,23.76,0.9,10,0.99
TRX004628,U00606,P0256,34.99,0.1,5,26.49
TRX004629,U00221,P0295,50.25,0.5,10,15.12
TRX004630,U00573,P0030,32.45,0.2,0,25.96
TRX004631,U01260,P0213,10.96,0.2,5,3.77
TRX004632,U00359,P0092,8.0,0.1,0,7.2
TRX004633,U00862,P0298,14.77,0.1,0,13.29
TRX004634,U00759,P0217,24.74,0.2,5,14.79
TRX004635,U01384,P0131,15.46,0.7,0,4.64
TRX004636,U00712,P0085,24.72,0.2,10,9.78
TRX004637,U01094,P0172,14.36,0.7,10,0.99
TRX004638,U01325,P0232,22.0,0.1,0,19.8
TRX004639,U00585,P0074,43.83,0.5,5,16.91
TRX004640,U01076,P0242,29.62,0.2,0,23.7
TRX004641,U00291,P0064,42.36,0.1,0,38.12
TRX004642,U01237,P0277,32.1,0.0,5,27.1
TRX004643,U00461,P0217,29.19,0.1,10,16.27
TRX004644,U00043,P0187,13.09,0.0,5,8.09
TRX004645,U01085,P0281,35.39,0.0,5,30.39
TRX004646,U01161,P0155,53.41,0.7,0,16.02
TRX004647,U00790,P0046,34.08,0.1,0,30.67
TRX004648,U00788,P0043,15.59,0.0,0,15.59
TRX004649,U00308,P0194,11.16,0.7,0,3.35
TRX004650,U01235,P0010,6.66,0.1,5,0.99
TRX004651,U01231,P0125,30.56,0.9,0,3.06
TRX004652,U00161,P0282,24.85,0.2,0,19.88
TRX004653,U00687,P0013,10.64,0.2,0,8.51
TRX004654,U00327,P0093,13.66,0.1,0,12.29
TRX004655,U00176,P0177,12.85,0.1,0,11.56
TRX004656,U00135,P0283,21.03,0.1,10,8.93
TRX004657,U00362,P0039,28.58,0.1,0,25.72
TRX004658,U01132,P0212,14.66,0.1,10,3.19
TRX004659,U00906,P0101,29.09,0.7,10,0.99
TRX004660,U01189,P0096,19.23,0.1,0,17.31
TRX004661,U01434,P0135,14.26,0.9,5,0.99
TRX004662,U01331,P0117,7.29,0.2,0,5.83
TRX004663,U00371,P0255,30.65,0.1,0,27.59
TRX004664,U00383,P0010,24.02,0.5,10,2.01
TRX004665,U01098,P0131,43.48,0.5,0,21.74
TRX004666,U00987,P0119,6.52,0.0,5,1.52
TRX004667,U00150,P0108,127.55,0.0,0,127.55
TRX004668,U00029,P0248,18.99,0.5,5,4.49
TRX004669,U01242,P0237,9.46,0.1,10,0.99
TRX004670,U00140,P0116,16.47,0.1,5,9.82
TRX004671,U01193,P0184,19.43,0.2,0,15.54
TRX004672,U00679,P0033,24.51,0.0,5,19.51
TRX004673,U00561,P0275,17.31,0.2,5,8.85
TRX004674,U01394,P0069,32.69,0.5,0,16.34
TRX004675,U00922,P0223,9.52,0.1,0,8.57
TRX004676,U00875,P0078,6.13,0.1,5,0.99
TRX004677,U00185,P0215,14.57,0.9,10,0.99
TRX004678,U01011,P0025,54.16,0.2,10,33.33
TRX004679,U00489,P0013,5.0,0.0,10,0.99
TRX004680,U00336,P0164,21.72,0.1,10,9.55
TRX004681,U00999,P0102,18.76,0.2,0,15.01
TRX004682,U00675,P0185,16.2,0.7,10,0.99
TRX004683,U00550,P0101,28.24,0.2,0,22.59
TRX004684,U00970,P0247,43.62,0.5,5,16.81
TRX004685,U00291,P0239,42.12,0.5,0,21.06
TRX004686,U01067,P0134,41.87,0.0,0,41.87
TRX004687,U00628,P0001,8.67,0.2,5,1.94
TRX004688,U01282,P0284,29.99,0.0,0,29.99
TRX004689,U01493,P0009,24.27,0.0,0,24.27
TRX004690,U01100,P0220,11.89,0.2,0,9.51
TRX004691,U01492,P0221,7.65,0.2,5,1.12
TRX004692,U00096,P0152,30.43,0.2,10,14.34
TRX004693,U01203,P0236,23.16,0.1,0,20.84
TRX004694,U00866,P0209,42.71,0.5,10,11.36
TRX004695,U01020,P0294,5.0,0.1,10,0.99
TRX004696,U00152,P0011,15.28,0.1,0,13.75
TRX004697,U01368,P0027,16.41,0.1,10,4.77
TRX004698,U00828,P0264,12.45,0.2,5,4.96
TRX004699,U01037,P0080,12.48,0.5,10,0.99
TRX004700,U00558,P0234,34.59,0.0,5,29.59
TRX004701,U00248,P0065,7.61,0.5,5,0.99
TRX004702,U01000,P0258,13.69,0.1,0,12.32
TRX004703,U00923,P0023,6.49,0.5,0,3.25
TRX004704,U00484,P0192,24.89,0.9,10,0.99
TRX004705,U00939,P0208,16.33,0.2,5,8.06
TRX004706,U00221,P0116,20.45,0.1,0,18.41
TRX004707,U00117,P0030,14.07,0.2,0,11.26
TRX004708,U01224,P0161,20.69,0.7,5,1.21
TRX004709,U00329,P0126,18.86,0.0,5,13.86
TRX004710,U00053,P0248,23.72,0.2,5,13.98
TRX004711,U00087,P0154,21.87,0.0,10,11.87
TRX004712,U00949,P0234,11.1,0.5,0,5.55
TRX004713,U01470,P0234,23.12,0.2,0,18.5
TRX004714,U00428,P0187,19.96,0.7,0,5.99
TRX004715,U00246,P0162,15.36,0.1,10,3.82
TRX004716,U01144,P0208,50.94,0.5,0,25.47
TRX004717,U01414,P0026,6.71,0.2,0,5.37
TRX004718,U00035,P0271,44.84,0.2,10,25.87
TRX004719,U01447,P0093,58.38,0.1,0,52.54
TRX004720,U00812,P0281,24.74,0.1,0,22.27
TRX004721,U00938,P0186,9.6,0.2,0,7.68
TRX004722,U00877,P0295,100.44,0.1,5,85.4
TRX004723,U01169,P0267,59.49,0.7,5,12.85
TRX004724,U00043,P0217,22.74,0.2,0,18.19
TRX004725,U01010,P0231,91.52,0.2,0,73.22
TRX004726,U00166,P0109,13.5,0.0,0,13.5
TRX004727,U00445,P0278,11.94,0.5,10,0.99
TRX004728,U01171,P0207,20.78,0.2,10,6.62
TRX004729,U00410,P0101,44.23,0.0,5,39.23
TRX004730,U01242,P0023,16.85,0.1,10,5.17
TRX004731,U00980,P0126,10.51,0.2,10,0.99
TRX004732,U00476,P0189,39.99,0.2,5,26.99
TRX004733,U00023,P0058,51.17,0.1,5,41.05
TRX004734,U00745,P0182,23.19,0.0,0,23.19
TRX004735,U00188,P0155,43.15,0.1,0,38.84
TRX004736,U00178,P0009,21.05,0.2,0,16.84
TRX004737,U01345,P0245,18.04,0.2,0,14.43
TRX004738,U00908,P0251,43.28,0.5,10,11.64
TRX004739,U00789,P0115,42.02,0.9,0,4.2
TRX004740,U00051,P0087,14.64,0.1,0,13.18
TRX004741,U00273,P0192,13.85,0.5,5,1.92
TRX004742,U00358,P0048,28.36,0.2,5,17.69
TRX004743,U00113,P0148,49.4,0.5,10,14.7
TRX004744,U01076,P0151,31.16,0.5,5,10.58
TRX004745,U00787,P0121,12.81,0.1,10,1.53
TRX004746,U00490,P0109,29.51,0.1,0,26.56
TRX004747,U00349,P0280,14.92,0.0,5,9.92
TRX004748,U00430,P0151,11.52,0.1,0,10.37
TRX004749,U00145,P0191,28.1,0.0,10,18.1
TRX004750,U00336,P0101,50.25,0.2,10,30.2
TRX004751,U00476,P0076,21.37,0.0,5,16.37
TRX004752,U00741,P0231,12.46,0.0,0,12.46
TRX004753,U00325,P0143,5.0,0.1,5,0.99
TRX004754,U01452,P0176,25.53,0.2,10,10.42
TRX004755,U01314,P0100,45.46,0.2,0,36.37
TRX004756,U01154,P0038,24.82,0.2,10,9.86
TRX004757,U00514,P0079,32.97,0.0,0,32.97
TRX004758,U01383,P0065,47.82,0.2,10,28.26
TRX004759,U00167,P0197,17.59,0.5,5,3.79
TRX004760,U01061,P0007,10.81,0.2,5,3.65
TRX004761,U01426,P0020,40.77,0.2,5,27.62
TRX004762,U00046,P0268,50.46,0.2,5,35.37
TRX004763,U00996,P0035,10.76,0.2,5,3.61
TRX004764,U00243,P0218,12.16,0.2,0,9.73
TRX004765,U01254,P0154,22.33,0.7,10,0.99
TRX004766,U00184,P0055,17.54,0.2,5,9.03
TRX004767,U00409,P0140,15.33,0.5,0,7.67
TRX004768,U01426,P0195,11.74,0.2,0,9.39
TRX004769,U00378,P0198,7.21,0.5,0,3.6
TRX004770,U00951,P0012,27.03,0.0,0,27.03
TRX004771,U00357,P0114,8.48,0.7,5,0.99
TRX004772,U00106,P0141,26.38,0.0,0,26.38
TRX004773,U00309,P0179,24.49,0.9,0,2.45
TRX004774,U00409,P0093,24.07,0.5,0,12.04
TRX004775,U01192,P0008,10.09,0.1,0,9.08
TRX004776,U01038,P0265,34.21,0.1,5,25.79
TRX004777,U00570,P0297,14.22,0.2,0,11.38
TRX004778,U00926,P0268,5.0,0.5,0,2.5
TRX004779,U00438,P0297,5.0,0.5,0,2.5
TRX004780,U00615,P0089,14.73,0.9,0,1.47
TRX004781,U00194,P0012,169.31,0.2,10,125.45
TRX004782,U00302,P0255,22.49,0.0,5,17.49
TRX004783,U00486,P0143,39.38,0.1,10,25.44
TRX004784,U00708,P0013,5.55,0.5,5,0.99
TRX004785,U01062,P0189,28.82,0.9,0,2.88
TRX004786,U00350,P0098,5.6,0.1,5,0.99
TRX004787,U00192,P0249,16.28,0.5,5,3.14
TRX004788,U00553,P0177,6.88,0.0,0,6.88
TRX004789,U01136,P0054,38.88,0.2,0,31.1
TRX004790,U00838,P0093,26.34,0.0,5,21.34
TRX004791,U00139,P0018,29.04,0.1,0,26.14
TRX004792,U01088,P0200,5.0,0.1,10,0.99
TRX004793,U00282,P0252,17.52,0.7,5,0.99
TRX004794,U00908,P0145,22.21,0.7,5,1.66
TRX004795,U00577,P0076,24.27,0.1,0,21.84
TRX004796,U01359,P0195,24.07,0.5,5,7.04
TRX004797,U00355,P0237,54.44,0.5,0,27.22
TRX004798,U00263,P0066,30.4,0.1,0,27.36
TRX004799,U00334,P0135,30.57,0.1,10,17.51
TRX004800,U01237,P0247,9.57,0.0,5,4.57
TRX004801,U00731,P0297,10.04,0.1,0,9.04
TRX004802,U00813,P0226,24.64,0.5,10,2.32
TRX004803,U00025,P0109,40.43,0.1,0,36.39
TRX004804,U01478,P0147,42.36,0.2,0,33.89
TRX004805,U01272,P0022,29.19,0.2,5,18.35
TRX004806,U00661,P0044,40.98,0.2,0,32.78
TRX004807,U00940,P0276,22.83,0.0,0,22.83
TRX004808,U00663,P0140,29.53,0.7,0,8.86
TRX004809,U00359,P0077,18.35,0.2,0,14.68
TRX004810,U00738,P0173,20.26,0.7,0,6.08
TRX004811,U00144,P0225,36.98,0.1,10,23.28
TRX004812,U00420,P0067,13.84,0.2,5,6.07
TRX004813,U00548,P0063,12.71,0.0,0,12.71
TRX004814,U00603,P0210,87.1,0.2,10,59.68
TRX004815,U00428,P0280,45.88,0.1,10,31.29
TRX004816,U00408,P0055,51.51,0.1,0,46.36
TRX004817,U00778,P0199,42.75,0.9,10,0.99
TRX004818,U00030,P0197,19.02,0.0,10,9.02
TRX004819,U01221,P0286,13.94,0.1,5,7.55
TRX004820,U01404,P0097,18.1,0.1,0,16.29
TRX004821,U00718,P0057,6.07,0.2,0,4.86
TRX004822,U01037,P0219,17.13,0.2,10,3.7
TRX004823,U01249,P0002,21.49,0.5,0,10.74
TRX004824,U00792,P0128,36.87,0.1,0,33.18
TRX004825,U01413,P0266,13.06,0.2,0,10.45
TRX004826,U01245,P0098,23.86,0.7,0,7.16
TRX004827,U01091,P0262,34.51,0.2,5,22.61
TRX004828,U00943,P0238,20.55,0.7,0,6.17
TRX004829,U01266,P0080,17.28,0.7,0,5.18
TRX004830,U01210,P0115,8.96,0.2,10,0.99
TRX004831,U00472,P0057,8.5,0.2,5,1.8
TRX004832,U00860,P0008,8.73,0.7,5,0.99
TRX004833,U00739,P0299,31.22,0.2,0,24.98
TRX004834,U00583,P0267,42.17,0.5,10,11.09
TRX004835,U01278,P0135,53.79,0.1,0,48.41
TRX004836,U00636,P0023,24.34,0.5,0,12.17
TRX004837,U01401,P0194,48.96,0.1,10,34.06
TRX004838,U00906,P0061,8.34,0.2,5,1.67
TRX004839,U00238,P0083,64.05,0.9,10,0.99
TRX004840,U00802,P0176,9.31,0.1,5,3.38
TRX004841,U00253,P0084,12.11,0.2,0,9.69
TRX004842,U00493,P0228,21.88,0.9,5,0.99
TRX004843,U01299,P0094,15.97,0.1,0,14.37
TRX004844,U01164,P0263,16.44,0.5,10,0.99
TRX004845,U00373,P0187,7.63,0.1,5,1.87
TRX004846,U00603,P0258,9.05,0.5,0,4.53
TRX004847,U00918,P0123,20.23,0.7,0,6.07
TRX004848,U01283,P0039,9.94,0.2,5,2.95
TRX004849,U00272,P0192,15.82,0.7,0,4.75
TRX004850,U00421,P0255,6.97,0.1,0,6.27
TRX004851,U01368,P0028,43.88,0.2,0,35.1
TRX004852,U00137,P0273,45.52,0.2,0,36.42
TRX004853,U00914,P0081,5.0,0.0,0,5.0
TRX004854,U01082,P0231,41.51,0.0,0,41.51
TRX004855,U00529,P0174,156.57,0.0,0,156.57
TRX004856,U01352,P0037,64.7,0.2,5,46.76
TRX004857,U01282,P0172,39.6,0.2,5,26.68
TRX004858,U00235,P0118,12.87,0.7,10,0.99
TRX004859,U01306,P0166,7.33,0.1,10,0.99
TRX004860,U01128,P0290,5.0,0.2,5,0.99
TRX004861,U00785,P0240,101.95,0.7,0,30.59
TRX004862,U00594,P0015,44.95,0.1,0,40.46
TRX004863,U01351,P0151,19.38,0.2,0,15.5
TRX004864,U00931,P0098,18.59,0.5,10,0.99
TRX004865,U00137,P0128,26.97,0.7,10,0.99
TRX004866,U00758,P0277,54.14,0.2,0,43.31
TRX004867,U01026,P0280,18.47,0.7,10,0.99
TRX004868,U00106,P0111,76.22,0.7,5,17.87
TRX004869,U01218,P0130,55.47,0.9,5,0.99
TRX004870,U00674,P0233,35.17,0.7,5,5.55
TRX004871,U00120,P0246,29.03,0.7,5,3.71
TRX004872,U01140,P0217,32.12,0.0,0,32.12
TRX004873,U01046,P0038,29.13,0.5,5,9.56
TRX004874,U00584,P0236,12.8,0.0,5,7.8
TRX004875,U01380,P0069,11.87,0.0,10,1.87
TRX004876,U00016,P0291,32.3,0.1,5,24.07
TRX004877,U00146,P0209,16.66,0.5,0,8.33
TRX004878,U01316,P0216,18.61,0.1,5,11.75
TRX004879,U00668,P0220,33.19,0.2,0,26.55
TRX004880,U01477,P0253,15.0,0.1,0,13.5
TRX004881,U00925,P0127,22.05,0.1,10,9.85
TRX004882,U00427,P0170,5.49,0.7,0,1.65
TRX004883,U01361,P0011,5.0,0.2,10,0.99
TRX004884,U00214,P0269,48.26,0.9,0,4.83
TRX004885,U00652,P0275,10.34,0.2,5,3.27
